filename,width,height,class,xmin,ymin,xmax,ymax
vid_10_057.jpg,664,1182,laptop,166,663,492,1030
vid_10_057.jpg,664,1182,laptop,301,159,608,340
vid_6_215.jpg,664,1182,laptop,9,213,446,651
vid_6_215.jpg,664,1182,bag,482,94,664,247
VID_20180112_114359793_069.jpg,1182,664,bag,609,215,754,373
VID_20180112_114359793_069.jpg,1182,664,chair,355,210,509,339
VID_20180112_114359793_069.jpg,1182,664,chair,793,290,909,558
VID_20180112_114359793_069.jpg,1182,664,chair,106,228,446,664
vid_32_129.jpg,664,1182,remote,219,322,434,379
VID_20180112_114601943_051.jpg,664,1182,bag,142,567,318,775
vid_3_046.jpg,1182,664,phone,452,238,584,405
vid_22_064.jpg,664,1182,laptop,286,400,509,705
vid_5_053.jpg,664,1182,phone,182,383,394,473
vid_5_068.jpg,664,1182,phone,123,341,314,433
vid_25_176.jpg,664,1182,bag,80,486,434,914
vid_27_067.jpg,664,1182,bag,169,314,610,618
vid_27_067.jpg,664,1182,chair,8,45,169,234
vid_27_067.jpg,664,1182,chair,269,148,487,364
VID_20180112_114434719_005.jpg,664,1182,bag,258,464,473,613
VID_20180112_114434719_005.jpg,664,1182,chair,40,472,177,578
VID_20180112_114434719_005.jpg,664,1182,chair,304,530,555,929
VID_20180112_114601943_058.jpg,664,1182,bag,171,534,358,728
VID_20180112_114601943_058.jpg,664,1182,bin,1,696,192,1003
vid_3_052.jpg,1182,664,phone,515,184,697,420
vid_19_060.jpg,664,1182,phone,323,514,435,620
vid_28_003.jpg,664,1182,bag,124,251,451,650
vid_21_076.jpg,664,1182,phone,144,387,249,526
vid_8_105.jpg,664,1182,laptop,42,101,453,444
vid_8_105.jpg,664,1182,phone,1,625,163,731
vid_28_002.jpg,664,1182,bag,103,266,429,655
vid_27_152.jpg,664,1182,bag,49,433,417,624
vid_27_152.jpg,664,1182,chair,2,253,198,439
vid_27_152.jpg,664,1182,chair,446,302,664,555
vid_26_121.jpg,664,1182,bag,103,590,454,887
vid_26_121.jpg,664,1182,chair,232,312,419,500
vid_26_121.jpg,664,1182,chair,471,301,637,445
vid_22_038.jpg,664,1182,laptop,174,336,394,736
vid_22_128.jpg,664,1182,laptop,110,407,497,756
vid_2_116.jpg,664,1182,phone,268,633,508,837
vid_28_015.jpg,664,1182,bag,27,50,626,798
vid_6_279.jpg,664,1182,laptop,270,141,588,300
vid_6_279.jpg,664,1182,laptop,135,296,590,720
vid_21_054.jpg,664,1182,phone,381,519,503,667
vid_22_063.jpg,664,1182,laptop,273,392,509,692
vid_30_029.jpg,664,1182,remote,237,711,358,817
vid_30_029.jpg,664,1182,chair,13,330,198,489
vid_30_029.jpg,664,1182,chair,341,380,503,645
vid_30_029.jpg,664,1182,chair,364,717,664,1177
vid_30_029.jpg,664,1182,box,555,453,664,612
vid_22_107.jpg,664,1182,laptop,107,408,482,629
vid_21_028.jpg,664,1182,phone,218,476,370,596
vid_25_164.jpg,664,1182,bag,136,450,475,857
vid_10_028.jpg,664,1182,laptop,116,389,527,847
vid_7_053.jpg,664,1182,laptop,10,192,541,575
VID_20180112_114601943_026.jpg,664,1182,bag,235,498,465,651
VID_20180112_114601943_026.jpg,664,1182,bin,1,547,173,811
vid_25_150.jpg,664,1182,bag,132,444,396,786
vid_1_145.jpg,664,1182,phone,93,572,435,773
vid_26_069.jpg,664,1182,bag,28,275,407,672
vid_26_069.jpg,664,1182,chair,19,14,213,219
vid_26_069.jpg,664,1182,chair,394,70,637,329
VID_20180112_114434719_020.jpg,664,1182,bag,223,520,463,716
VID_20180112_114434719_020.jpg,664,1182,chair,486,590,609,816
VID_20180112_114505628_043.jpg,664,1182,bag,141,584,407,831
VID_20180112_114505628_043.jpg,664,1182,laptop,152,141,320,272
VID_20180112_114505628_043.jpg,664,1182,chair,304,81,527,562
VID_20180112_114505628_043.jpg,664,1182,bin,103,464,326,629
vid_32_026.jpg,664,1182,remote,244,613,414,667
vid_4_089.jpg,664,1182,phone,84,522,270,637
vid_4_003.jpg,664,1182,phone,90,516,382,652
vid_8_038.jpg,664,1182,laptop,127,313,634,719
vid_8_038.jpg,664,1182,phone,77,990,324,1182
vid_28_053.jpg,664,1182,bag,154,339,557,805
VID_20180112_114434719_051.jpg,664,1182,bag,232,537,432,795
VID_20180112_114434719_051.jpg,664,1182,chair,93,551,244,706
VID_20180112_114434719_051.jpg,664,1182,chair,477,591,664,755
vid_24_017.jpg,664,1182,bag,6,319,504,859
vid_27_120.jpg,664,1182,bag,111,513,541,785
vid_27_120.jpg,664,1182,chair,1,300,146,494
vid_27_120.jpg,664,1182,chair,340,313,560,506
vid_6_049.jpg,664,1182,laptop,98,284,408,545
vid_6_049.jpg,664,1182,chair,115,112,379,369
vid_6_049.jpg,664,1182,bin,368,911,664,1176
vid_32_069.jpg,664,1182,remote,99,440,586,698
vid_28_062.jpg,664,1182,bag,171,325,614,805
vid_5_047.jpg,664,1182,phone,35,398,241,500
vid_33_018.jpg,664,1182,remote,10,486,612,664
vid_24_161.jpg,664,1182,bag,246,119,565,568
vid_27_082.jpg,664,1182,bag,191,329,626,670
vid_27_082.jpg,664,1182,chair,36,92,303,316
vid_27_082.jpg,664,1182,chair,487,150,664,390
vid_9_023.jpg,664,1182,laptop,31,364,664,716
vid_9_023.jpg,664,1182,phone,1,847,204,1078
vid_3_058.jpg,1182,664,phone,437,184,701,505
vid_24_208.jpg,664,1182,bag,140,533,660,1064
vid_22_085.jpg,664,1182,laptop,370,206,618,584
VID_20180112_114601943_053.jpg,664,1182,bag,137,555,319,746
VID_20180112_114601943_053.jpg,664,1182,bin,1,769,155,1073
vid_6_124.jpg,664,1182,laptop,224,290,552,564
vid_6_124.jpg,664,1182,chair,153,86,414,355
vid_28_046.jpg,664,1182,bag,115,402,460,822
vid_23_061.jpg,1182,664,laptop,431,373,638,600
vid_28_037.jpg,664,1182,bag,65,273,344,636
VID_20180112_114505628_078.jpg,664,1182,bag,179,463,488,752
VID_20180112_114505628_078.jpg,664,1182,chair,20,3,305,289
VID_20180112_114505628_078.jpg,664,1182,bin,51,331,301,636
vid_4_175.jpg,664,1182,phone,288,101,592,257
vid_2_152.jpg,664,1182,phone,251,570,369,692
vid_30_113.jpg,664,1182,remote,162,416,585,569
VID_20180112_114434719_109.jpg,664,1182,bag,99,462,365,820
VID_20180112_114434719_109.jpg,664,1182,chair,63,348,240,548
VID_20180112_114434719_109.jpg,664,1182,chair,326,489,547,714
VID_20180112_114434719_109.jpg,664,1182,chair,29,858,431,1182
vid_25_092.jpg,664,1182,bag,246,572,560,887
vid_5_048.jpg,664,1182,phone,21,385,251,491
vid_3_007.jpg,1182,664,phone,453,156,555,295
vid_19_072.jpg,664,1182,phone,243,529,371,650
vid_8_166.jpg,664,1182,laptop,244,203,664,538
vid_8_166.jpg,664,1182,phone,154,589,292,661
vid_25_053.jpg,664,1182,bag,113,506,458,853
vid_10_047.jpg,664,1182,laptop,153,536,493,906
vid_10_047.jpg,664,1182,laptop,365,23,664,198
vid_6_208.jpg,664,1182,laptop,51,166,526,735
VID_20180112_114505628_064.jpg,664,1182,bag,151,405,496,733
VID_20180112_114505628_064.jpg,664,1182,chair,149,1,471,348
VID_20180112_114505628_064.jpg,664,1182,bin,102,264,343,585
vid_22_105.jpg,664,1182,laptop,91,373,454,618
vid_31_044.jpg,664,1182,remote,402,408,508,594
vid_30_006.jpg,664,1182,remote,171,523,347,641
vid_30_006.jpg,664,1182,chair,407,73,608,459
vid_32_143.jpg,664,1182,remote,251,434,436,491
vid_28_038.jpg,664,1182,bag,55,292,365,668
vid_3_089.jpg,1182,664,phone,455,254,643,382
vid_3_089.jpg,1182,664,laptop,47,38,486,218
vid_25_159.jpg,664,1182,bag,168,459,489,856
VID_20180112_114601943_075.jpg,664,1182,bag,116,379,366,597
vid_27_040.jpg,664,1182,bag,295,483,664,852
vid_27_040.jpg,664,1182,chair,116,197,253,376
VID_20180112_114601943_011.jpg,664,1182,bag,264,552,490,711
VID_20180112_114601943_011.jpg,664,1182,laptop,1,290,140,416
VID_20180112_114601943_011.jpg,664,1182,bin,1,612,193,861
vid_1_043.jpg,664,1182,phone,185,423,554,661
vid_5_170.jpg,664,1182,phone,41,359,236,480
vid_6_060.jpg,664,1182,laptop,58,292,404,547
vid_4_014.jpg,664,1182,phone,159,408,591,600
vid_33_081.jpg,664,1182,remote,160,536,351,602
vid_30_149.jpg,664,1182,remote,208,388,383,836
vid_7_218.jpg,664,1182,laptop,120,306,401,526
vid_7_218.jpg,664,1182,bag,129,42,325,155
vid_7_218.jpg,664,1182,bag,340,23,513,145
vid_6_063.jpg,664,1182,laptop,82,278,444,533
vid_21_020.jpg,664,1182,phone,296,472,496,645
vid_32_128.jpg,664,1182,remote,202,325,420,389
vid_25_072.jpg,664,1182,bag,35,375,582,948
vid_22_009.jpg,664,1182,laptop,23,61,536,580
vid_2_074.jpg,664,1182,phone,103,344,649,867
vid_28_133.jpg,664,1182,bag,73,261,469,675
vid_9_091.jpg,664,1182,laptop,165,555,664,785
vid_9_091.jpg,664,1182,phone,16,922,251,1102
vid_25_145.jpg,664,1182,bag,87,434,346,764
vid_25_145.jpg,664,1182,chair,313,1,568,381
vid_25_145.jpg,664,1182,chair,524,50,664,533
vid_7_123.jpg,664,1182,laptop,10,74,316,261
vid_7_123.jpg,664,1182,laptop,92,424,551,634
VID_20180112_114601943_062.jpg,664,1182,bag,149,501,320,691
VID_20180112_114601943_062.jpg,664,1182,bin,1,664,140,936
VID_20180112_114601943_064.jpg,664,1182,bag,140,501,305,691
vid_8_003.jpg,664,1182,laptop,10,173,664,731
VID_20180112_114601943_012.jpg,664,1182,bag,276,539,499,690
VID_20180112_114601943_012.jpg,664,1182,laptop,1,278,148,402
VID_20180112_114601943_012.jpg,664,1182,bin,15,597,220,837
vid_6_091.jpg,664,1182,laptop,10,201,649,645
vid_23_062.jpg,1182,664,laptop,404,374,623,596
VID_20180112_114546111_060.jpg,664,1182,bag,260,718,490,966
VID_20180112_114648960_000.jpg,664,1182,bag,260,226,390,402
VID_20180112_114648960_000.jpg,664,1182,chair,107,197,226,689
vid_4_181.jpg,664,1182,phone,290,112,594,271
vid_30_123.jpg,664,1182,remote,155,433,430,697
vid_28_093.jpg,664,1182,bag,205,405,460,812
vid_27_072.jpg,664,1182,bag,111,333,514,637
vid_27_072.jpg,664,1182,chair,110,142,325,366
vid_25_029.jpg,664,1182,bag,80,608,380,923
vid_25_125.jpg,664,1182,bag,74,424,392,855
vid_20_026.jpg,664,1182,phone,148,361,355,684
vid_1_038.jpg,664,1182,phone,257,418,619,673
vid_9_061.jpg,664,1182,laptop,180,547,524,725
vid_9_061.jpg,664,1182,phone,138,885,285,1019
vid_31_076.jpg,664,1182,remote,314,183,424,434
vid_30_142.jpg,664,1182,remote,118,458,310,861
vid_8_001.jpg,664,1182,laptop,8,178,664,752
vid_4_016.jpg,664,1182,phone,151,408,608,620
vid_10_046.jpg,664,1182,laptop,159,506,504,887
vid_6_273.jpg,664,1182,laptop,143,335,499,659
vid_6_273.jpg,664,1182,laptop,103,156,371,326
vid_5_158.jpg,664,1182,phone,127,361,471,523
VID_20180112_114659775_003.jpg,664,1182,bag,144,508,291,704
vid_28_137.jpg,664,1182,bag,91,224,452,612
vid_28_135.jpg,664,1182,bag,76,218,438,619
vid_29_039.jpg,664,1182,bag,182,525,543,933
vid_7_039.jpg,664,1182,laptop,168,190,610,431
vid_25_045.jpg,664,1182,bag,23,701,304,996
vid_20_096.jpg,664,1182,phone,147,428,523,798
vid_1_157.jpg,664,1182,phone,42,557,366,759
vid_32_084.jpg,664,1182,remote,1,129,494,278
vid_32_130.jpg,664,1182,remote,241,317,446,374
VID_20180112_114434719_118.jpg,664,1182,bag,187,462,466,844
VID_20180112_114434719_118.jpg,664,1182,chair,147,309,257,444
VID_20180112_114434719_118.jpg,664,1182,chair,251,352,393,535
VID_20180112_114434719_118.jpg,664,1182,chair,5,874,408,1182
VID_20180112_114434719_118.jpg,664,1182,chair,470,501,664,787
VID_20180112_114505628_090.jpg,664,1182,bag,52,351,388,650
VID_20180112_114505628_090.jpg,664,1182,bin,1,191,196,518
vid_22_101.jpg,664,1182,laptop,96,308,444,631
vid_32_025.jpg,664,1182,remote,238,591,408,646
VID_20180112_114546111_066.jpg,664,1182,bag,297,650,524,869
vid_7_140.jpg,664,1182,laptop,40,389,469,664
VID_20180112_114546111_033.jpg,664,1182,bag,371,683,540,884
VID_20180112_114546111_033.jpg,664,1182,bin,312,946,579,1182
vid_2_004.jpg,664,1182,phone,327,553,636,751
VID_20180112_114359793_052.jpg,1182,664,bag,318,241,499,434
VID_20180112_114359793_052.jpg,1182,664,chair,284,260,431,375
VID_20180112_114359793_052.jpg,1182,664,chair,568,329,733,571
VID_20180112_114359793_052.jpg,1182,664,chair,963,231,1108,565
VID_20180112_114359793_052.jpg,1182,664,box,931,484,1094,635
VID_20180112_114434719_075.jpg,664,1182,bag,94,446,405,751
VID_20180112_114434719_075.jpg,664,1182,chair,46,452,208,597
VID_20180112_114434719_075.jpg,664,1182,chair,448,583,664,920
VID_20180112_114505628_081.jpg,664,1182,bag,263,502,559,781
VID_20180112_114505628_081.jpg,664,1182,chair,129,1,401,353
VID_20180112_114505628_081.jpg,664,1182,bin,140,370,381,667
vid_23_042.jpg,1182,664,laptop,154,137,593,632
vid_22_069.jpg,664,1182,laptop,337,268,554,585
vid_4_122.jpg,664,1182,phone,180,242,560,417
vid_26_117.jpg,664,1182,bag,139,555,463,848
vid_26_117.jpg,664,1182,chair,259,266,448,441
vid_26_117.jpg,664,1182,chair,498,256,664,411
vid_25_132.jpg,664,1182,bag,131,498,408,898
vid_32_089.jpg,664,1182,remote,56,94,591,231
VID_20180112_114434719_066.jpg,664,1182,bag,112,500,347,784
VID_20180112_114434719_066.jpg,664,1182,chair,2,505,162,663
VID_20180112_114434719_066.jpg,664,1182,chair,384,573,587,823
VID_20180112_114434719_066.jpg,664,1182,chair,594,392,664,620
vid_19_030.jpg,664,1182,phone,247,214,408,355
vid_27_081.jpg,664,1182,bag,193,326,624,694
vid_27_081.jpg,664,1182,chair,49,83,305,307
vid_27_081.jpg,664,1182,chair,498,144,664,378
vid_9_060.jpg,664,1182,laptop,174,548,526,725
vid_9_060.jpg,664,1182,phone,142,885,286,1030
vid_33_060.jpg,664,1182,remote,19,166,277,245
vid_25_133.jpg,664,1182,bag,131,501,407,861
VID_20180112_114434719_082.jpg,664,1182,bag,96,408,471,694
VID_20180112_114434719_082.jpg,664,1182,chair,485,587,664,918
vid_30_133.jpg,664,1182,remote,205,300,373,594
vid_7_009.jpg,664,1182,laptop,29,256,659,712
vid_27_063.jpg,664,1182,bag,199,346,625,637
vid_27_063.jpg,664,1182,chair,105,114,249,285
vid_27_063.jpg,664,1182,chair,341,195,534,398
vid_21_059.jpg,664,1182,phone,247,486,354,635
vid_6_212.jpg,664,1182,laptop,65,106,497,578
VID_20180112_114601943_047.jpg,664,1182,bag,80,755,307,994
vid_27_078.jpg,664,1182,bag,98,334,553,663
vid_27_078.jpg,664,1182,chair,46,116,298,361
vid_27_078.jpg,664,1182,chair,480,172,664,424
vid_10_045.jpg,664,1182,laptop,149,474,508,869
vid_22_021.jpg,664,1182,laptop,118,316,424,614
VID_20180112_114434719_085.jpg,664,1182,bag,77,383,465,683
VID_20180112_114434719_085.jpg,664,1182,chair,490,569,664,971
vid_7_061.jpg,664,1182,laptop,1,163,663,661
vid_27_004.jpg,664,1182,bag,213,509,546,811
vid_27_004.jpg,664,1182,chair,99,367,285,514
vid_27_004.jpg,664,1182,chair,309,330,455,445
vid_22_044.jpg,664,1182,laptop,238,426,466,778
vid_19_021.jpg,664,1182,phone,464,402,626,512
vid_28_008.jpg,664,1182,bag,160,267,568,739
vid_27_133.jpg,664,1182,bag,91,456,476,683
vid_27_133.jpg,664,1182,chair,210,270,410,451
vid_33_063.jpg,664,1182,remote,34,131,302,208
vid_25_142.jpg,664,1182,bag,63,402,314,723
vid_25_142.jpg,664,1182,chair,277,3,537,378
vid_25_142.jpg,664,1182,chair,529,24,664,424
vid_28_079.jpg,664,1182,bag,188,309,532,717
vid_22_040.jpg,664,1182,laptop,207,366,421,756
vid_22_086.jpg,664,1182,laptop,377,235,624,592
vid_33_012.jpg,664,1182,remote,82,497,615,657
VID_20180112_114505628_052.jpg,664,1182,bag,204,458,490,744
VID_20180112_114505628_052.jpg,664,1182,chair,284,1,604,456
VID_20180112_114505628_052.jpg,664,1182,bin,176,336,405,516
vid_27_095.jpg,664,1182,bag,149,474,560,740
vid_27_095.jpg,664,1182,chair,347,272,559,476
vid_22_079.jpg,664,1182,laptop,284,106,551,531
vid_27_141.jpg,664,1182,bag,317,467,664,701
vid_27_141.jpg,664,1182,chair,1,292,196,497
vid_27_141.jpg,664,1182,chair,342,278,573,452
vid_27_011.jpg,664,1182,bag,178,501,517,813
vid_27_011.jpg,664,1182,chair,69,339,238,508
vid_27_011.jpg,664,1182,chair,279,307,421,489
vid_8_127.jpg,664,1182,laptop,109,125,510,475
vid_8_127.jpg,664,1182,phone,1,651,173,761
vid_1_111.jpg,664,1182,phone,73,376,657,745
vid_31_068.jpg,664,1182,remote,253,255,415,523
vid_28_089.jpg,664,1182,bag,259,370,526,780
vid_5_151.jpg,664,1182,phone,135,352,532,548
vid_8_000.jpg,664,1182,laptop,21,169,664,738
vid_25_099.jpg,664,1182,bag,269,555,585,864
VID_20180112_114648960_001.jpg,664,1182,bag,263,231,394,408
VID_20180112_114648960_001.jpg,664,1182,chair,121,211,238,696
vid_21_004.jpg,664,1182,phone,246,494,505,689
VID_20180112_114546111_042.jpg,664,1182,bag,240,642,424,840
VID_20180112_114546111_042.jpg,664,1182,bin,94,906,362,1182
vid_27_145.jpg,664,1182,bag,148,450,565,670
vid_27_145.jpg,664,1182,chair,142,255,368,439
vid_4_182.jpg,664,1182,phone,298,109,590,255
vid_30_026.jpg,664,1182,remote,241,707,352,820
vid_30_026.jpg,664,1182,chair,13,326,182,486
vid_30_026.jpg,664,1182,chair,344,384,494,637
vid_30_026.jpg,664,1182,chair,358,719,664,1175
vid_30_026.jpg,664,1182,box,560,457,664,618
vid_7_096.jpg,664,1182,laptop,1,197,664,484
vid_27_003.jpg,664,1182,bag,151,505,540,816
vid_27_003.jpg,664,1182,chair,81,356,265,507
vid_27_003.jpg,664,1182,chair,286,322,421,445
vid_8_087.jpg,664,1182,laptop,98,281,641,737
vid_8_087.jpg,664,1182,phone,49,929,254,1126
vid_3_092.jpg,1182,664,phone,452,260,643,389
vid_3_092.jpg,1182,664,laptop,55,49,497,230
vid_6_064.jpg,664,1182,laptop,94,289,453,539
vid_27_128.jpg,664,1182,bag,47,462,484,719
vid_27_128.jpg,664,1182,chair,238,252,474,447
VID_20180112_114505628_094.jpg,664,1182,bag,7,142,288,490
vid_22_027.jpg,664,1182,laptop,86,311,391,672
vid_27_107.jpg,664,1182,bag,187,564,628,859
vid_27_107.jpg,664,1182,chair,1,362,234,550
vid_27_107.jpg,664,1182,chair,401,379,620,576
vid_1_008.jpg,664,1182,phone,54,428,535,781
VID_20180112_114505628_077.jpg,664,1182,bag,169,430,480,726
VID_20180112_114505628_077.jpg,664,1182,chair,15,1,312,256
VID_20180112_114505628_077.jpg,664,1182,bin,36,290,294,608
vid_26_109.jpg,664,1182,bag,104,335,515,681
vid_26_109.jpg,664,1182,chair,248,1,470,211
vid_3_009.jpg,1182,664,phone,444,141,548,259
VID_20180112_114601943_059.jpg,664,1182,bag,184,525,340,711
VID_20180112_114601943_059.jpg,664,1182,bin,1,679,191,991
VID_20180112_114505628_042.jpg,664,1182,bag,132,583,371,817
VID_20180112_114505628_042.jpg,664,1182,laptop,147,146,327,280
VID_20180112_114505628_042.jpg,664,1182,chair,291,86,510,578
VID_20180112_114505628_042.jpg,664,1182,bin,121,483,314,605
vid_22_131.jpg,664,1182,laptop,140,424,526,778
vid_25_016.jpg,664,1182,bag,48,497,443,850
vid_32_010.jpg,664,1182,remote,186,469,427,533
vid_3_060.jpg,1182,664,phone,403,166,719,524
vid_2_157.jpg,664,1182,phone,279,581,401,701
vid_2_157.jpg,664,1182,laptop,1,395,210,664
vid_25_082.jpg,664,1182,bag,278,761,664,1170
VID_20180112_114546111_062.jpg,664,1182,bag,318,723,559,968
vid_8_043.jpg,664,1182,laptop,166,250,664,651
vid_8_043.jpg,664,1182,phone,115,916,318,1125
vid_7_075.jpg,664,1182,laptop,194,266,658,513
vid_28_123.jpg,664,1182,bag,131,435,484,913
vid_33_008.jpg,664,1182,remote,147,468,507,589
vid_28_141.jpg,664,1182,bag,118,246,469,636
VID_20180112_114434719_010.jpg,664,1182,bag,81,489,313,663
VID_20180112_114434719_010.jpg,664,1182,chair,158,564,408,1006
VID_20180112_114359793_102.jpg,1182,664,bag,493,244,580,342
VID_20180112_114359793_102.jpg,1182,664,chair,308,256,426,350
VID_20180112_114359793_102.jpg,1182,664,chair,505,278,663,547
VID_20180112_114359793_102.jpg,1182,664,chair,180,272,428,640
VID_20180112_114359793_102.jpg,1182,664,chair,41,358,253,612
vid_20_086.jpg,664,1182,phone,174,522,471,829
vid_7_063.jpg,664,1182,laptop,8,179,664,679
VID_20180112_114648960_028.jpg,664,1182,bag,209,462,374,692
vid_1_144.jpg,664,1182,phone,101,566,446,778
vid_30_096.jpg,664,1182,remote,27,418,325,596
vid_5_156.jpg,664,1182,phone,120,351,501,545
VID_20180112_114505628_033.jpg,664,1182,bag,262,551,466,744
VID_20180112_114505628_033.jpg,664,1182,laptop,338,200,497,317
VID_20180112_114505628_033.jpg,664,1182,chair,2,122,159,408
VID_20180112_114505628_033.jpg,664,1182,chair,443,158,664,585
VID_20180112_114505628_033.jpg,664,1182,box,16,422,179,559
VID_20180112_114505628_033.jpg,664,1182,bin,274,470,431,583
vid_8_036.jpg,664,1182,laptop,134,328,643,719
vid_8_036.jpg,664,1182,phone,73,1006,302,1182
VID_20180112_114359793_127.jpg,1182,664,bag,539,214,681,388
VID_20180112_114359793_127.jpg,1182,664,chair,79,270,216,368
VID_20180112_114359793_127.jpg,1182,664,chair,260,242,429,368
VID_20180112_114359793_127.jpg,1182,664,chair,626,295,857,664
vid_20_098.jpg,664,1182,phone,146,442,512,805
vid_32_125.jpg,664,1182,remote,184,337,434,396
vid_30_068.jpg,664,1182,remote,143,479,454,702
vid_27_083.jpg,664,1182,bag,184,344,626,670
vid_27_083.jpg,664,1182,chair,13,98,259,336
vid_27_083.jpg,664,1182,chair,460,155,664,399
VID_20180112_114546111_055.jpg,664,1182,bag,102,697,360,951
vid_25_141.jpg,664,1182,bag,82,402,319,733
vid_25_141.jpg,664,1182,chair,286,2,544,368
vid_28_126.jpg,664,1182,bag,115,530,480,1031
vid_26_074.jpg,664,1182,bag,1,235,457,591
vid_26_074.jpg,664,1182,chair,275,1,442,212
vid_26_037.jpg,664,1182,bag,135,291,524,744
vid_26_037.jpg,664,1182,chair,218,23,471,294
vid_2_134.jpg,664,1182,phone,123,603,259,724
vid_3_055.jpg,1182,664,phone,491,204,701,465
vid_20_058.jpg,664,1182,phone,251,495,407,639
vid_22_057.jpg,664,1182,laptop,277,356,557,661
vid_8_128.jpg,664,1182,laptop,112,120,542,469
vid_8_128.jpg,664,1182,phone,1,647,184,763
vid_28_044.jpg,664,1182,bag,137,366,446,773
vid_7_002.jpg,664,1182,laptop,30,228,593,668
vid_25_167.jpg,664,1182,bag,91,453,428,878
VID_20180112_114359793_097.jpg,1182,664,bag,515,251,608,354
VID_20180112_114359793_097.jpg,1182,664,chair,324,275,428,349
VID_20180112_114359793_097.jpg,1182,664,chair,534,293,695,565
VID_20180112_114359793_097.jpg,1182,664,chair,203,293,451,655
VID_20180112_114359793_097.jpg,1182,664,chair,48,357,272,650
vid_32_146.jpg,664,1182,remote,308,424,484,484
vid_6_229.jpg,664,1182,laptop,4,62,292,248
vid_6_229.jpg,664,1182,laptop,143,274,537,653
VID_20180112_114601943_027.jpg,664,1182,bag,232,494,469,641
VID_20180112_114601943_027.jpg,664,1182,bin,1,552,166,828
vid_8_097.jpg,664,1182,laptop,2,202,419,580
vid_8_097.jpg,664,1182,phone,1,764,126,908
vid_2_158.jpg,664,1182,phone,276,605,393,717
vid_3_020.jpg,1182,664,phone,485,245,574,341
vid_3_020.jpg,1182,664,laptop,478,1,706,173
VID_20180112_114359793_080.jpg,1182,664,bag,773,228,901,358
VID_20180112_114359793_080.jpg,1182,664,chair,556,235,671,321
VID_20180112_114359793_080.jpg,1182,664,chair,205,335,482,647
VID_20180112_114359793_080.jpg,1182,664,chair,390,255,655,664
VID_20180112_114359793_080.jpg,1182,664,chair,802,293,1036,649
vid_27_062.jpg,664,1182,bag,203,348,634,641
vid_27_062.jpg,664,1182,chair,142,120,285,300
vid_27_062.jpg,664,1182,chair,376,205,553,412
VID_20180112_114505628_022.jpg,664,1182,bag,327,508,491,678
VID_20180112_114505628_022.jpg,664,1182,laptop,408,241,527,331
VID_20180112_114505628_022.jpg,664,1182,chair,115,176,274,473
VID_20180112_114505628_022.jpg,664,1182,box,140,422,257,536
VID_20180112_114505628_022.jpg,664,1182,bin,327,456,462,540
VID_20180112_114434719_080.jpg,664,1182,bag,76,457,434,751
VID_20180112_114434719_080.jpg,664,1182,chair,446,618,664,943
VID_20180112_114505628_080.jpg,664,1182,bag,235,495,524,778
VID_20180112_114505628_080.jpg,664,1182,chair,92,1,373,351
VID_20180112_114505628_080.jpg,664,1182,bin,103,367,355,683
vid_26_113.jpg,664,1182,bag,101,456,451,770
vid_26_113.jpg,664,1182,chair,236,146,426,337
vid_26_113.jpg,664,1182,chair,501,159,664,335
vid_20_035.jpg,664,1182,phone,263,485,390,730
vid_22_031.jpg,664,1182,laptop,60,300,353,702
vid_9_068.jpg,664,1182,laptop,251,522,631,705
vid_9_068.jpg,664,1182,phone,203,868,351,1011
vid_32_015.jpg,664,1182,remote,232,414,440,484
vid_22_000.jpg,664,1182,laptop,93,280,459,645
vid_9_046.jpg,664,1182,laptop,138,463,563,675
vid_9_046.jpg,664,1182,phone,99,837,263,1005
vid_1_031.jpg,664,1182,phone,314,413,657,659
vid_25_169.jpg,664,1182,bag,87,475,429,905
vid_27_034.jpg,664,1182,bag,106,413,507,773
vid_27_034.jpg,664,1182,chair,62,153,202,316
vid_28_103.jpg,664,1182,bag,23,612,269,990
vid_26_040.jpg,664,1182,bag,107,359,496,798
vid_26_040.jpg,664,1182,chair,146,84,407,345
vid_28_043.jpg,664,1182,bag,131,369,451,761
vid_1_130.jpg,664,1182,phone,44,486,664,865
VID_20180112_114434719_050.jpg,664,1182,bag,230,535,434,790
VID_20180112_114434719_050.jpg,664,1182,chair,96,550,264,697
VID_20180112_114434719_050.jpg,664,1182,chair,480,590,664,765
vid_27_018.jpg,664,1182,bag,189,495,518,807
vid_27_018.jpg,664,1182,chair,82,342,252,500
vid_27_018.jpg,664,1182,chair,287,314,420,451
vid_27_174.jpg,664,1182,bag,125,580,440,776
vid_27_174.jpg,664,1182,chair,43,385,231,587
vid_27_174.jpg,664,1182,chair,466,386,642,646
vid_33_056.jpg,664,1182,remote,36,222,285,308
VID_20180112_114505628_046.jpg,664,1182,bag,203,564,463,820
VID_20180112_114505628_046.jpg,664,1182,laptop,168,112,342,251
VID_20180112_114505628_046.jpg,664,1182,chair,316,47,555,558
VID_20180112_114505628_046.jpg,664,1182,bin,173,458,376,597
vid_23_002.jpg,1182,664,laptop,235,188,530,467
vid_28_011.jpg,664,1182,bag,87,197,599,787
vid_8_083.jpg,664,1182,laptop,140,292,664,776
vid_8_083.jpg,664,1182,phone,96,950,303,1152
vid_7_048.jpg,664,1182,laptop,65,170,574,509
vid_26_000.jpg,664,1182,bag,70,396,492,862
